,Customer ID,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
1700,2889-FPWRM,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,2578-JQPHZ,3,1,Q3,No,0,9,Offer E,Yes,,No,No,,0,No,,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,18.95,185.6,0,0,447.66,633.26
1702,6745-JEFZB,2,1,Q3,No,0,37,None,,0,No,Yes,DSL,,No,,No,Yes,No,No,,Yes,Month-to-Month,No,Credit Card,28.6,973.55,0,0,0,973.55
1703,8317-BVKSO,,1,Q3,Yes,5,11,None,Yes,26.88,Yes,Yes,Fiber Optic,19,Yes,No,,Yes,Yes,No,No,,Month-to-Month,Yes,Credit Card,96.2,1222.05,0,0,295.68,1517.73
1704,4378-MYPGO,1,1,,Yes,1,55,Offer B,Yes,10.61,Yes,Yes,Fiber Optic,,No,No,Yes,Yes,Yes,,Yes,Yes,One Year,Yes,Bank Withdrawal,104.15,5743.05,0,0,583.55,
1705,4537-DKTAL,1,1,,No,0,1,Offer E,Yes,31.68,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,90.6,0,,31.68,
1706,2144-BFDSO,2,1,Q3,No,,,Offer E,Yes,,No,Yes,DSL,,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,288.05,0,,131.46,
1707,2294-DMMUS,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,5960-MVTUK,2,1,Q3,Yes,1,,Offer E,Yes,44.34,Yes,Yes,Fiber Optic,29,No,No,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.85,256.6,0,0,133.02,389.62
1709,2332-EFBJY,3,1,Q3,Yes,1,,Offer E,Yes,30.62,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.5,68.5,0,0,30.62,99.12
1710,1360-XFJMR,3,1,,No,0,1,Offer E,Yes,13.04,No,Yes,Fiber Optic,46,No,No,No,No,No,,No,Yes,Month-to-Month,Yes,Credit Card,,69.95,0,0,13.04,82.99
1711,5590-ZSKRV,1,1,Q3,No,0,5,,,14.26,No,,DSL,26,No,No,Yes,No,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,70.05,346.4,0,0,71.3,417.7
1712,2108-XWMPY,1,1,Q3,No,0,8,None,Yes,,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94,773.65,0,0,191.12,964.77
1713,6047-SUHPR,1,1,Q3,,1,22,Offer D,Yes,42.98,,Yes,DSL,30,,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,61.15,1422.05,,,945.56,2447.61
1714,0939-YAPAF,1,1,,No,0,29,None,Yes,,Yes,Yes,Fiber Optic,12,Yes,Yes,,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,84.45,2467.1,0,,822.73,3289.83
1715,5240-CAOYT,3,,Q3,Yes,,13,Offer D,,41.22,Yes,Yes,Cable,82,No,,Yes,No,Yes,Yes,Yes,Yes,,Yes,Credit Card,75.3,,0,0,535.86,
1716,3099-OONVS,3,1,Q3,No,0,3,Offer E,Yes,13.28,No,No,None,0,No,No,No,No,,No,No,No,Month-to-Month,Yes,Credit Card,19.6,59.75,,0,39.84,99.59
1717,6621-YOBKI,1,1,Q3,No,0,62,,Yes,8.08,Yes,,Fiber Optic,21,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,No,Bank Withdrawal,102,6529.25,0,110,500.96,7140.21
1718,4109-CYRBD,,,Q3,Yes,1,17,Offer D,Yes,,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,,No,No,No,Yes,Month-to-Month,No,Credit Card,90.2,1454.15,0,0,205.02,
1719,6549-BTYPG,3,,Q3,Yes,1,56,Offer B,Yes,13.2,Yes,No,None,0,No,No,No,No,No,,No,,,Yes,Credit Card,25.15,1327.15,0,0,739.2,2066.35
1720,6986-IXNDM,1,1,Q3,No,0,31,,Yes,16.63,Yes,Yes,Fiber Optic,12,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.85,2404.15,0,0,515.53,2919.68
1721,9974-JFBHQ,1,1,Q3,No,0,2,Offer E,Yes,,No,,Cable,26,No,Yes,No,No,No,No,No,,Month-to-Month,Yes,Credit Card,49.6,114.7,0,0,42.56,157.26
1722,7354-OIJLX,,1,Q3,No,0,,None,Yes,43.72,Yes,Yes,Fiber Optic,21,No,No,Yes,,No,Yes,,Yes,Month-to-Month,,Bank Withdrawal,91.85,257.05,0,0,,388.21
1723,1264-BYWMS,1,1,,,1,,None,,0,No,Yes,DSL,12,No,No,No,Yes,Yes,No,No,No,,No,Bank Withdrawal,40.1,40.1,,10,0,50.1
1724,9715-WZCLW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,1269-FOYWN,1,1,,Yes,1,35,None,Yes,,Yes,Yes,DSL,82,Yes,,Yes,Yes,,No,No,,Month-to-Month,No,Bank Withdrawal,,2568.55,0,0,884.45,3453
1726,0679-TDGAK,2,1,Q3,No,0,7,None,No,0,No,Yes,DSL,19,,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.1,293.3,,0,0,293.3
1727,2883-ILGWO,2,,Q3,No,0,1,None,,32.13,No,Yes,Fiber Optic,15,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,79.55,79.55,0,10,32.13,121.68
1728,9411-TPQQV,2,,Q3,No,0,32,None,Yes,40.26,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.05,2781.85,0,0,,4070.17
1729,2096-XOTMO,2,1,Q3,No,0,1,None,Yes,16.06,No,Yes,Fiber Optic,3,,No,No,No,Yes,Yes,,Yes,Month-to-Month,,Bank Withdrawal,89.1,89.1,0,0,16.06,105.16
1730,0831-JNISG,1,1,,Yes,1,17,Offer D,,25.79,Yes,,Cable,,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,94.4,1607.2,0,0,438.43,2045.63
1731,7196-LIWRH,1,1,Q3,No,0,19,Offer D,Yes,20.26,No,Yes,Fiber Optic,,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,,78.25,1490.95,0,0,384.94,1875.89
1732,2911-WDXMV,,1,Q3,No,0,1,None,Yes,34.79,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.1,19.1,0,0,34.79,53.89
1733,3452-FLHYD,1,1,Q3,No,0,1,None,Yes,35.25,No,Yes,Fiber Optic,30,No,No,Yes,,No,No,No,Yes,,Yes,Bank Withdrawal,74.9,74.9,0,0,35.25,110.15
1734,9943-VSZUV,2,1,Q3,No,,3,None,No,,No,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,66.95,,0,0,
1735,8357-EQXFO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,3799-ISUZQ,3,1,Q3,Yes,3,21,Offer D,Yes,42.22,Yes,Yes,Fiber Optic,29,No,No,,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.5,,0,0,886.62,2695.32
1737,4716-MRVEN,2,1,Q3,,,69,None,,,Yes,,Fiber Optic,27,,,Yes,No,Yes,,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,7446.9,0,,2566.8,
1738,7673-LPRNY,1,1,Q3,No,0,39,None,No,0,,,Cable,48,Yes,,No,Yes,Yes,No,,Yes,Month-to-Month,Yes,Credit Card,48.95,1880.85,0,0,0,1880.85
1739,6345-ULYRW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1402-PTHGN,1,,Q3,No,0,1,None,Yes,42.87,No,Yes,,8,No,No,No,No,No,No,No,No,,Yes,Credit Card,70.45,70.45,0,10,,123.32
1741,6652-YFFJO,,1,Q3,Yes,,58,Offer B,,17.22,,Yes,Cable,21,Yes,Yes,,,No,No,,Yes,One Year,No,Credit Card,60.3,3563.8,0,0,998.76,4562.56
1742,9172-JITSM,1,1,Q3,No,0,1,None,,0,No,Yes,DSL,57,,No,No,No,No,No,No,,Month-to-Month,No,Bank Withdrawal,24.75,24.75,0,0,0,24.75
1743,0488-GSLFR,3,1,Q3,Yes,,19,Offer D,Yes,28.04,Yes,Yes,Fiber Optic,22,No,No,Yes,,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,103.3,,0,0,,2545.46
1744,0330-IVZHA,2,1,Q3,No,0,3,None,Yes,,No,Yes,,7,No,No,No,,Yes,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.5,242.05,,0,95.64,337.69
1745,5447-VYTKW,1,1,Q3,No,0,3,Offer E,Yes,,No,No,None,,No,No,No,No,,No,No,No,Month-to-Month,No,Credit Card,19.85,63.75,0,0,77.25,141
1746,7881-INRLC,2,1,Q3,No,,,Offer D,Yes,14.79,,Yes,DSL,,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.6,939.7,,0,221.85,1161.55
1747,9090-SGQXL,3,1,Q3,No,0,1,Offer E,Yes,23.7,No,Yes,Cable,17,No,No,Yes,No,No,,No,Yes,Month-to-Month,Yes,Mailed Check,50.45,50.45,0,0,23.7,74.15
1748,1307-TVUFB,2,1,Q3,Yes,1,38,None,,49.7,,,,30,,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,3624.3,0,0,1888.6,5512.9
1749,5656-JAMLX,1,1,Q3,,0,1,Offer E,Yes,20.23,,Yes,,17,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.25,100.25,,0,20.23,120.48
1750,0254-KCJGT,2,1,Q3,No,0,16,Offer D,Yes,17.8,Yes,Yes,Fiber Optic,5,No,No,Yes,No,,Yes,Yes,,Month-to-Month,Yes,Bank Withdrawal,,,0,140,284.8,1846.9
1751,0129-QMPDR,1,1,Q3,No,0,12,Offer D,Yes,18.38,No,Yes,Fiber Optic,3,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,81.7,858.6,0,0,,
1752,2468-SJFLM,1,1,Q3,No,0,4,,Yes,43.06,No,Yes,,46,No,No,No,No,No,Yes,Yes,,,,Bank Withdrawal,79.9,324.3,0,0,172.24,496.54
1753,0722-SVSFK,,1,Q3,No,0,15,Offer D,Yes,45.84,,No,None,0,No,No,No,No,No,No,No,,Month-to-Month,Yes,Credit Card,,399.6,0,0,687.6,1087.2
1754,8510-AWCXC,1,1,Q3,Yes,1,1,Offer E,Yes,33.46,No,Yes,Fiber Optic,12,No,No,No,No,,No,No,No,Month-to-Month,,Mailed Check,69.4,,,10,33.46,112.86
1755,9441-QHEVC,1,1,Q3,,,7,,Yes,46.79,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,74.9,,0,0,327.53,868.68
1756,2874-YXVVA,3,1,Q3,No,0,1,Offer E,Yes,46.17,No,,Fiber Optic,30,No,No,,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0,,46.17,116.27
1757,4742-DRORA,1,1,Q3,No,0,12,Offer D,Yes,35.8,Yes,Yes,Fiber Optic,,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.3,909.25,0,0,429.6,1338.85
1758,9895-VFOXH,,1,Q3,,,,,Yes,47.38,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,96.8,5283.95,0,0,2605.9,7889.85
1759,8375-KVTHK,1,1,Q3,No,0,17,Offer D,Yes,21.82,Yes,Yes,Fiber Optic,23,Yes,,No,No,Yes,No,No,,Month-to-Month,Yes,Bank Withdrawal,,1617.5,0,0,370.94,1988.44
1760,0270-THENM,1,,Q3,No,0,1,None,Yes,1.63,No,Yes,Fiber Optic,,,Yes,No,No,Yes,No,No,No,Month-to-Month,,,84.3,84.3,0,10,1.63,95.93
1761,4592-IWTJI,,1,,Yes,1,1,None,Yes,8.03,No,,,0,,No,No,No,No,No,No,No,,No,Bank Withdrawal,,19.95,0,0,8.03,27.98
1762,9503-XJUME,1,,Q3,Yes,,23,,Yes,19.2,Yes,Yes,Fiber Optic,7,Yes,Yes,,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,2186.4,0,0,441.6,2628
1763,5136-KCKGI,,,Q3,,0,39,None,Yes,,No,,Fiber Optic,27,No,,Yes,Yes,No,No,No,,Two Year,Yes,Bank Withdrawal,80.45,3201.55,0,0,953.55,4155.1
1764,9732-OUYRN,3,1,Q3,Yes,1,9,None,Yes,31.67,,Yes,Cable,59,No,,Yes,No,,No,No,No,Month-to-Month,,Bank Withdrawal,79.35,661.25,0,10,285.03,956.28
1765,6933-VLYFX,3,,Q3,No,0,15,Offer D,Yes,,Yes,Yes,Fiber Optic,21,No,,No,,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,,1111.85,0,,642.45,1754.3
1766,2235-DWLJU,1,1,Q3,Yes,1,30,None,Yes,39.74,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3046.15,0,0,1192.2,
1767,7442-YGZFK,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,7530-HDYDS,1,1,Q3,No,0,67,None,Yes,42.77,Yes,Yes,,3,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.7,5293.4,0,0,2865.59,8158.99
1769,8514-VZHEB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,4566-QVRRW,,1,Q3,Yes,1,12,None,Yes,40.63,Yes,,Fiber Optic,59,No,,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,,916.9,,0,487.56,1404.46
1771,6878-GGDWG,1,1,Q3,No,0,22,None,Yes,29.07,No,Yes,Fiber Optic,,,,No,No,No,,Yes,Yes,Month-to-Month,,Mailed Check,84.3,1855.65,0,0,639.54,2495.19
1772,4530-NDRKU,2,1,Q3,No,0,2,None,Yes,11.75,No,Yes,Fiber Optic,4,,,No,No,No,No,No,Yes,Month-to-Month,Yes,,67.75,116.65,0,0,23.5,140.15
1773,1095-WGNGG,1,1,Q3,No,0,10,None,Yes,49.7,Yes,Yes,Fiber Optic,10,No,Yes,,No,,No,No,Yes,Month-to-Month,,Bank Withdrawal,80.05,830.7,0,0,497,1327.7
1774,6773-LQTVT,2,1,Q3,No,,1,,Yes,46.77,No,No,None,0,No,,No,No,No,,No,No,,No,Mailed Check,20,20,0,0,46.77,66.77
1775,8563-OYMQY,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,0774-RMNUW,1,1,Q3,Yes,1,21,None,Yes,,No,Yes,Fiber Optic,,No,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,102.8,2110.15,0,,350.07,
1777,4501-VCPFK,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,3488-PGMQJ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,5404-GGUKR,1,1,Q3,Yes,,3,None,Yes,,Yes,Yes,Fiber Optic,17,No,No,No,Yes,No,No,No,,Month-to-Month,,Bank Withdrawal,79.65,251.75,0,0,129.81,
1780,0928-JMXNP,1,1,Q3,No,0,8,None,Yes,19.49,No,,Fiber Optic,10,,No,Yes,No,,,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.7,740.3,,80,155.92,976.22
1781,5468-BPMMO,2,1,Q3,No,0,,,Yes,3.25,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,No,No,Yes,,Yes,Bank Withdrawal,92.5,452.7,0,0,16.25,468.95
1782,4521-YEEHE,2,1,Q3,Yes,,1,None,Yes,28.73,No,No,None,0,No,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.45,19.45,0,0,28.73,48.18
1783,0302-JOIVN,2,1,Q3,No,0,,None,Yes,41.37,Yes,Yes,,28,No,No,No,No,No,No,No,,Month-to-Month,Yes,Bank Withdrawal,75.55,166.3,,0,82.74,249.04
1784,5628-FCGYG,2,1,Q3,Yes,1,1,None,Yes,,,Yes,Fiber Optic,4,,,No,No,No,No,No,Yes,Month-to-Month,,,70,70,0,0,38.8,108.8
1785,8612-GXIDD,,1,Q3,Yes,1,65,Offer B,Yes,40.47,No,Yes,DSL,30,,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,,,74.8,4820.15,0,0,2630.55,
1786,0680-DFNNY,1,1,Q3,Yes,1,33,None,Yes,11.32,Yes,,Fiber Optic,12,No,,Yes,No,Yes,,Yes,,Month-to-Month,,Bank Withdrawal,104.4,,0,0,373.56,3783.16
1787,1965-AKTSX,1,1,Q3,No,,15,None,Yes,20.03,No,,Fiber Optic,59,Yes,No,No,,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,86.2,1270.2,,100,300.45,1670.65
1788,6741-QRLUP,3,1,Q3,Yes,1,30,None,No,0,No,Yes,DSL,12,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Credit Card,51.2,1561.5,0,,0,1561.5
1789,3113-IWHLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,5993-BQHEA,1,,,No,0,2,None,Yes,38.28,Yes,Yes,,18,No,No,No,No,No,No,No,Yes,Month-to-Month,,Credit Card,74.9,147.15,0,0,,223.71
1791,1545-JFUML,1,1,,No,0,25,None,Yes,36.24,,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,,100.25,2387.75,0,0,906,3293.75
1792,0354-VXMJC,1,1,Q3,No,0,43,Offer B,,39.37,Yes,Yes,Fiber Optic,23,No,No,No,Yes,Yes,Yes,Yes,No,One Year,,Bank Withdrawal,100,4211.55,0,140,1692.91,6044.46
1793,7249-WBIYX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,6502-KUGLL,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,3744-ZRRDZ,3,1,Q3,No,0,69,None,Yes,2.52,No,Yes,Fiber Optic,24,No,Yes,Yes,Yes,,Yes,Yes,,One Year,Yes,Bank Withdrawal,,7262,0,0,173.88,7435.88
1796,1125-SNVCK,2,1,,,7,22,,Yes,37.8,No,Yes,,15,,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,,1914.9,0,0,831.6,2746.5
1797,1767-TGTKO,3,1,Q3,No,0,1,,Yes,48.31,No,Yes,Cable,22,No,No,No,No,No,,No,Yes,Month-to-Month,Yes,Mailed Check,44.45,,,0,48.31,92.76
1798,0840-DCNZE,,1,Q3,No,0,36,None,Yes,,Yes,Yes,Fiber Optic,,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,3067.2,0,,887.76,3954.96
1799,1097-FSPVW,1,1,Q3,No,0,1,Offer E,Yes,23.16,No,No,None,0,,No,,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.25,,0,0,23.16,43.41
1800,2460-FPSYH,,1,Q3,No,0,1,None,Yes,4.8,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,,Yes,Bank Withdrawal,74.35,74.35,0,0,4.8,79.15
1801,7235-NXZCP,1,1,Q3,Yes,1,39,None,Yes,35.7,No,,DSL,9,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,80,3182.95,0,,1392.3,
1802,2321-OMBXY,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803,7521-AFHAB,1,1,Q3,No,0,2,Offer E,Yes,17.22,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,162.45,,0,,196.89
1804,7665-TOALD,1,1,Q3,No,0,5,Offer E,Yes,7.31,No,Yes,DSL,18,No,No,No,Yes,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,216.9,0,0,,253.45
1805,2077-DDHJK,1,,Q3,No,0,11,None,Yes,30.91,,,,0,No,No,No,,,No,No,No,Month-to-Month,No,Credit Card,23.15,245.2,,,340.01,585.21
1806,0224-HJAPT,1,1,Q3,Yes,,4,Offer E,Yes,44.28,No,Yes,,59,,No,No,No,No,Yes,Yes,No,,,,80.85,302.75,,40,177.12,519.87
1807,2560-PPCHE,,1,Q3,No,0,1,Offer E,,,Yes,Yes,,85,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.1,60.1,0,0,23.63,83.73
1808,3452-SRFEG,2,1,Q3,No,0,1,Offer E,,,No,Yes,,22,No,,No,,Yes,No,No,Yes,Month-to-Month,Yes,,78.95,78.95,0,0,23.96,102.91
1809,4129-LYCOI,2,1,,No,0,2,Offer E,Yes,6.47,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,,45.15,98.5,0,0,12.94,111.44
1810,2806-MLNTI,1,1,Q3,No,0,3,Offer E,Yes,,No,,Fiber Optic,76,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,244.65,0,0,139.8,384.45
1811,6728-WYQBC,3,1,,No,,24,None,Yes,44.96,No,Yes,,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,,,99.3,2431.35,0,,1079.04,3510.39
1812,5312-TSZVC,2,,Q3,No,0,18,,Yes,38.87,Yes,Yes,Fiber Optic,7,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,1451.9,0,30,699.66,2181.56
1813,9231-ZJYAM,,,Q3,No,0,1,Offer E,Yes,10.19,No,Yes,Fiber Optic,9,No,No,,No,No,No,,Yes,Month-to-Month,No,Mailed Check,71.1,,0,0,10.19,81.29
1814,8083-YTZES,3,1,Q3,Yes,1,53,Offer B,Yes,37.85,No,No,None,,No,No,,No,No,No,No,No,One Year,,Bank Withdrawal,20.8,1021.8,0,,2006.05,3027.85
1815,1345-ZUKID,1,1,,No,0,,None,Yes,15.07,No,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,46,193.6,0,,60.28,253.88
1816,1093-YSWCA,3,1,Q3,No,0,,None,,24.81,No,Yes,Cable,,No,Yes,,Yes,Yes,No,No,No,Month-to-Month,No,Mailed Check,66.25,620.55,0,,223.29,853.84
1817,1898-JSNDC,2,1,Q3,No,0,22,None,Yes,12.19,Yes,Yes,,23,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90,1993.8,,0,268.18,2261.98
1818,5261-QSHQM,3,,Q3,No,0,38,None,Yes,33.71,,Yes,Fiber Optic,17,No,No,No,No,,No,No,,One Year,,,70.45,2597.6,0,0,1280.98,3878.58
1819,4883-QICIH,3,1,Q3,No,0,53,Offer B,Yes,26.21,No,No,None,0,No,No,,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.75,1052.35,0,0,1389.13,2441.48
1820,3211-ILJTT,1,1,Q3,No,0,1,,Yes,31.16,,Yes,DSL,11,Yes,No,No,Yes,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,53.95,53.95,0,,31.16,85.11
1821,8402-EIVQS,1,1,Q3,No,0,16,None,Yes,,No,Yes,Fiber Optic,12,No,No,No,,,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81,,0,0,206.72,1518.87
1822,6791-YBNAK,3,1,Q3,,1,1,None,Yes,11.08,No,Yes,,13,No,No,No,,No,No,,Yes,,Yes,Bank Withdrawal,69.8,69.8,0,0,11.08,80.88
1823,7240-FQLHE,1,1,Q3,No,0,5,,Yes,46.45,Yes,,Fiber Optic,10,No,,No,No,,Yes,Yes,Yes,,Yes,Mailed Check,93.9,486.85,0,,232.25,719.1
1824,2866-IKBTM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1825,9150-HEPMB,1,1,Q3,Yes,1,37,,Yes,36.29,Yes,Yes,Fiber Optic,27,No,No,,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,,3762,0,0,1342.73,5104.73
1826,6060-QBMGV,,1,Q3,No,0,38,None,Yes,36.18,No,Yes,Fiber Optic,,Yes,,Yes,No,No,,Yes,Yes,Month-to-Month,Yes,Credit Card,83.9,3233.6,0,0,1374.84,4608.44
1827,3197-NNYNB,1,,,,,10,None,Yes,8.38,,Yes,Fiber Optic,2,Yes,,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,,,0,,1165.25
1828,7625-XCQRH,1,1,,No,0,2,None,Yes,24.9,No,Yes,DSL,,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.65,74.9,0,10,49.8,
1829,0581-MDMPW,3,1,Q3,No,0,4,None,Yes,41.72,Yes,Yes,Fiber Optic,69,No,,Yes,No,No,No,,Yes,Month-to-Month,No,Bank Withdrawal,,333.55,0,0,166.88,500.43
1830,3261-CQXOL,1,1,Q3,,0,,Offer E,Yes,44.11,No,Yes,Fiber Optic,69,No,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,,0,,44.11,
1831,5937-EORGB,3,1,,No,0,5,Offer E,Yes,1.49,Yes,Yes,Fiber Optic,,No,Yes,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,455.5,0,0,7.45,462.95
1832,2023-VQFDL,,1,Q3,No,0,,None,Yes,43.01,No,,Cable,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,One Year,No,,85.35,2530.4,0,,,3840.7
1833,9917-KWRBE,3,,,No,0,1,Offer E,,0,No,Yes,Cable,,No,,No,,Yes,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,35.75,0,0,0,
1834,5202-IVJNU,1,1,Q3,Yes,1,17,None,Yes,,No,,Fiber Optic,22,Yes,No,Yes,No,Yes,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,1539.45,,0,326.23,1865.68
1835,6627-CFOSN,1,1,,No,0,3,Offer E,Yes,15.12,No,No,None,0,No,No,,No,No,No,No,No,,Yes,Mailed Check,,,0,0,45.36,103.51
1836,5575-GNVDE,,1,Q3,Yes,,,,Yes,8.58,,Yes,DSL,57,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,225.6,0,,,259.92
1837,2692-AQCPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,2371-JUNGC,1,1,Q3,No,0,26,None,,40.17,Yes,Yes,Fiber Optic,27,No,,Yes,No,Yes,,Yes,Yes,Month-to-Month,,Bank Withdrawal,98.35,2515.3,0,,1044.42,3559.72
1839,7483-IQWIB,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,9223-UCPVT,2,1,Q3,Yes,1,4,,Yes,21.81,,Yes,Fiber Optic,14,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,365.4,0,0,87.24,452.64
