,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue
446,5498-IBWPI,,80.0,0.0,1.0,1.0,0.0,0.0,37.774633,-122.274434,,3.0,1.0,4.0,32.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3044.441077322455
447,8249-THVEC,,,,,,,,35.140938,-119.051348,4.0,,,,,,,,,,,,,,,,,,,,,,,
448,8672-OAUPW,,,,,,,,34.105935,-117.2914,4.0,3.0,0.0,0.0,15.0,4.0,1.0,1.0,1.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1883.35
449,2397-BRLOM,1.0,,0.0,0.0,1.0,,2.0,38.731771,-123.064272,3.0,3.0,1.0,2.0,10.0,4.0,0.0,0.0,1.0,3.0,24.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,498.03
450,3973-SKMLN,0.0,25.0,1.0,0.0,1.0,0.0,0.0,37.750778,-119.7549407277953,,3.0,1.0,1.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2171.57
451,1981-INRFU,1.0,,0.0,1.0,1.0,0.0,0.0,33.362575,-119.7549407277953,5.0,3.0,1.0,6.0,32.0,0.0,1.0,1.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6411.9
452,3373-YZZYM,1.0,32.0,0.0,0.0,0.0,0.0,0.0,34.437945,-119.77191,3.0,,,,,,,,,,,,,,,,,,,,,,,
453,7240-FQLHE,,44.0,0.0,,0.0,,,40.722733,-122.109666,1.0,3.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,,719.1
454,4981-FLTMF,1.0,,0.0,1.0,1.0,0.0,0.0,32.85723,-117.209774,2.0,3.0,1.0,2.0,32.0,3.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3818.23
455,7041-TXQJH,1.0,59.0,0.0,0.0,1.0,0.0,0.0,34.187599,-118.387125,3.0,3.0,1.0,5.0,72.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,8024.3
456,7225-IILWY,1.0,20.0,1.0,0.0,1.0,1.0,1.0,38.505995,-123.187019,,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,126.25
457,2277-BKJKN,0.0,51.0,0.0,0.0,1.0,1.0,2.0,38.517295,-119.7549407277953,4.0,3.0,1.0,1.0,72.0,0.0,1.0,0.0,1.0,0.0,25.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,,10685.12
458,3088-LHEFH,,74.0,,1.0,,0.0,0.0,34.108833,-119.7549407277953,4.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,336.35
459,5781-RFZRP,1.0,79.0,0.0,1.0,0.0,0.0,0.0,,,4.0,3.0,0.0,0.0,32.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1416.18
460,7781-EWARA,0.0,20.0,1.0,,1.0,0.0,0.0,38.784329,-121.373245,5.0,3.0,1.0,10.0,34.0,3.0,1.0,1.0,1.0,2.0,47.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
461,1937-OTUKY,1.0,64.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-121.862856,1.0,3.0,0.0,0.0,24.0,0.0,1.0,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3018.26
462,6692-UDPJC,1.0,56.0,0.0,0.0,0.0,0.0,0.0,33.841027,-118.078097,4.0,3.0,0.0,0.0,68.0,0.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7873.71
463,2519-LBNQL,1.0,,0.0,0.0,1.0,1.0,2.0,33.666301,-117.969501,3.0,,,,,,,,,,,,,,,,,,,,,,,
464,5299-RULOA,1.0,63.0,,,0.0,0.0,0.0,33.653338,-117.178271,5.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,485.54
465,9962-BFPDU,0.0,38.0,0.0,0.0,0.0,0.0,0.0,32.688506,-116.938632,3.0,3.0,0.0,0.0,70.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,7423.95
466,9796-BPKIW,0.0,35.0,0.0,0.0,0.0,,0.0,33.822295,-118.26411,1.0,,,,,,,,,,,,,,,,,,,,,,,
467,1877-HKBQX,,,,,,,,34.144703,-117.770299,5.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,3.0,18.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5220.37
468,9067-SQTNS,,,,,,,,36.186867,-120.387793,5.0,3.0,0.0,0.0,6.0,5.0,1.0,0.0,1.0,3.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3044.441077322455
469,2809-ZMYOQ,0.0,79.0,0.0,,1.0,0.0,0.0,37.980269,-122.342635,3.0,3.0,1.0,6.0,72.0,1.0,1.0,1.0,1.0,2.0,16.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,9339.05
470,4785-QRJHC,,51.0,0.0,0.0,0.0,0.0,,34.057256,-117.667677,3.0,3.0,0.0,3.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3044.441077322455
471,0016-QLJIS,,40.0,0.0,0.0,0.0,0.0,0.0,37.316807,-120.855753,4.0,3.0,1.0,0.0,41.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2508.15
472,4184-TJFAN,1.0,21.0,1.0,0.0,1.0,1.0,1.0,37.971751,-119.7549407277953,3.0,3.0,0.0,0.0,64.0,0.0,1.0,1.0,1.0,2.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,3044.441077322455
473,5393-RXQSZ,0.0,,0.0,0.0,0.0,0.0,0.0,38.470423,-121.114897,5.0,3.0,0.0,0.0,32.0,4.0,1.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2135.59
474,2495-KZNFB,0.0,77.0,,1.0,0.0,,0.0,,,3.0,3.0,0.0,0.0,56.0,0.0,1.0,1.0,1.0,2.0,28.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7508.66
475,1439-LCGVL,1.0,42.0,,0.0,1.0,0.0,0.0,32.741499,-117.127409,3.0,3.0,1.0,1.0,43.0,0.0,1.0,1.0,1.0,1.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4023.24
476,5115-GZDEL,,,,,,,,36.878364,-121.629781,3.0,3.0,1.0,0.0,59.0,0.0,1.0,1.0,0.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8416.93
477,3318-NMQXL,0.0,54.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.7549407277953,3.0,3.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
478,9087-EYCPR,0.0,19.0,1.0,0.0,1.0,1.0,3.0,37.633361,-121.862395,4.0,3.0,1.0,0.0,36.0,0.0,0.0,1.0,1.0,3.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1547.35
479,5090-EMGTC,1.0,25.0,1.0,0.0,1.0,1.0,1.0,36.587497,-121.944815,5.0,3.0,1.0,8.0,66.0,1.0,1.0,1.0,1.0,0.0,59.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,7545.61
480,1197-BVMVG,,,,,,,,34.567058,-117.362329,,3.0,0.0,0.0,35.0,3.0,1.0,1.0,1.0,2.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4885.45
481,1343-EHPYB,1.0,55.0,0.0,0.0,0.0,0.0,0.0,34.245289,-119.7549407277953,3.0,3.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,130.0,1512.9
482,3951-NJCVI,1.0,23.0,,,1.0,0.0,,33.923573,-119.7549407277953,3.0,3.0,1.0,8.0,37.0,3.0,1.0,1.0,1.0,2.0,58.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,,3946.76
483,6777-TGHTM,,56.0,0.0,0.0,1.0,1.0,,34.084747,-117.886844,4.0,3.0,1.0,1.0,58.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,3220.9
484,5760-WRAHC,1.0,49.0,0.0,0.0,1.0,1.0,2.0,40.524535,-122.647172,3.0,3.0,1.0,5.0,12.0,4.0,1.0,0.0,1.0,3.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,835.89
485,2607-FBDFF,1.0,45.0,0.0,0.0,0.0,0.0,0.0,36.205465,-119.085807,3.0,3.0,0.0,0.0,45.0,0.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,3044.441077322455
486,9039-RBEEE,0.0,,1.0,,0.0,0.0,0.0,39.176595,-121.291692,4.0,,,,,,,,,,,,,,,,,,,,,,,
487,5655-JSMZM,1.0,,1.0,0.0,0.0,1.0,1.0,,,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,100.94
488,3486-NPGST,0.0,,,1.0,,0.0,0.0,32.607964,-117.059459,3.0,3.0,0.0,5.0,6.0,5.0,1.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3044.441077322455
489,3810-DVDQQ,,38.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-117.299644,3.0,3.0,0.0,0.0,51.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4528.97
490,5909-ECHUI,1.0,,1.0,,0.0,0.0,0.0,39.197215,-120.83679,2.0,3.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,2.0,85.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,467.71
491,2676-OXPPQ,0.0,42.0,0.0,0.0,0.0,0.0,0.0,34.167465,-118.165327,5.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
492,1842-EZJMK,0.0,24.0,,0.0,1.0,0.0,0.0,36.19204239161876,-116.593605,4.0,3.0,1.0,8.0,72.0,1.0,1.0,1.0,0.0,2.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
493,5396-IZEPB,1.0,60.0,0.0,0.0,1.0,,0.0,38.636102,-120.522149,2.0,,,,,,,,,,,,,,,,,,,,,,,
494,3022-BEXHZ,,50.0,0.0,,1.0,0.0,0.0,39.449794,-121.936372,3.0,3.0,1.0,2.0,51.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4477.95
495,7216-EWTRS,1.0,,0.0,0.0,1.0,,2.0,36.19204239161876,-118.854708,3.0,,,,,,,,,,,,,,,,,,,,,,,
496,3256-EZDBI,0.0,21.0,1.0,0.0,0.0,0.0,0.0,33.362575,-117.299644,3.0,3.0,0.0,0.0,57.0,0.0,1.0,0.0,1.0,3.0,48.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5954.38
497,6339-DKLMK,1.0,73.0,0.0,1.0,0.0,0.0,0.0,34.178483,-118.431791,1.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,330.7
498,7998-WNZEM,,,1.0,0.0,0.0,0.0,0.0,32.957195,-117.202542,1.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
499,6047-SUHPR,0.0,21.0,1.0,0.0,1.0,1.0,3.0,37.556634,-122.317723,1.0,3.0,0.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2447.61
500,9588-OZDMQ,0.0,76.0,0.0,,1.0,0.0,0.0,34.167926,-119.7549407277953,3.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3252.13
501,9450-TRJUU,,,,,,,,32.85723,-117.209774,2.0,,,,,,,,,,,,,,,,,,,,,,,
502,0870-VEMYL,,62.0,0.0,0.0,,1.0,,,,4.0,3.0,1.0,1.0,8.0,5.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,546.08
503,7054-ENNGU,1.0,57.0,0.0,0.0,,1.0,1.0,34.296574,-118.244839,4.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1230.19
504,9362-MWODR,0.0,22.0,1.0,0.0,0.0,0.0,0.0,34.061918,-118.277939,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,116.48
505,0618-XWMSS,1.0,47.0,0.0,,1.0,0.0,0.0,34.274846,-116.937581,3.0,3.0,1.0,8.0,72.0,0.0,1.0,0.0,1.0,2.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,9573.55
506,5456-ITGIC,0.0,59.0,,,1.0,1.0,1.0,36.19204239161876,-116.986079,5.0,3.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,875.8
507,3638-DIMPH,,,,,,,,38.602723,-121.279913,4.0,3.0,1.0,3.0,55.0,0.0,1.0,0.0,1.0,2.0,53.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4978.2
508,9052-DHNKM,1.0,,0.0,,0.0,0.0,0.0,34.136306,-118.26036,3.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,10094.0
509,5699-BNCAS,1.0,45.0,0.0,0.0,1.0,1.0,2.0,36.19204239161876,-123.668201,,3.0,1.0,2.0,62.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1413.29
510,6630-UJZMY,,21.0,1.0,0.0,,1.0,1.0,36.19204239161876,-118.69759,3.0,3.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,838.1
511,2159-TURXX,0.0,61.0,0.0,0.0,1.0,0.0,0.0,,,3.0,3.0,1.0,4.0,35.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,2861.6000000000004
512,8854-CCVSQ,0.0,53.0,0.0,0.0,0.0,0.0,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
513,7056-IMHCC,0.0,45.0,0.0,0.0,,1.0,3.0,34.255203,-117.175654,4.0,3.0,0.0,0.0,18.0,4.0,1.0,1.0,1.0,1.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1930.8
514,8746-OQQRW,0.0,58.0,,0.0,1.0,1.0,1.0,34.115192,-118.61017,3.0,3.0,1.0,2.0,56.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3839.26
515,4822-RVYBB,1.0,42.0,0.0,0.0,1.0,,,34.647959,-117.296957,,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,107.04
516,4908-XAXAY,1.0,75.0,,1.0,0.0,0.0,,35.186644,-120.728305,4.0,3.0,0.0,0.0,18.0,4.0,1.0,1.0,1.0,2.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1778.46
517,9432-VOFYX,1.0,33.0,0.0,0.0,1.0,0.0,0.0,36.793601,-119.761131,2.0,3.0,0.0,0.0,32.0,5.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,541.85
518,7854-EDSSA,1.0,21.0,1.0,0.0,1.0,1.0,1.0,,,3.0,3.0,1.0,1.0,45.0,0.0,1.0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
519,6993-OHLXR,1.0,48.0,0.0,0.0,1.0,0.0,0.0,34.146635,-118.139225,3.0,3.0,1.0,6.0,14.0,4.0,1.0,0.0,1.0,3.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,,1254.13
520,4817-KEQSP,1.0,75.0,0.0,1.0,1.0,0.0,0.0,,,5.0,3.0,1.0,4.0,6.0,0.0,1.0,1.0,1.0,2.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,30.0,588.32
521,2672-TGEFF,1.0,45.0,0.0,0.0,0.0,0.0,0.0,38.52576,-123.013347,2.0,3.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1002.08
522,0219-YTZUE,1.0,,0.0,,1.0,1.0,3.0,36.19204239161876,-118.01462,4.0,3.0,1.0,10.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.92
523,2834-JRTUA,0.0,,0.0,0.0,1.0,,0.0,39.342587,-121.249833,4.0,3.0,0.0,10.0,32.0,4.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,3044.441077322455
524,1559-DTODC,0.0,63.0,0.0,0.0,1.0,1.0,3.0,37.654436,-122.426468,4.0,,,,,,,,,,,,,,,,,,,,,,,
525,3750-RNQKR,0.0,68.0,0.0,1.0,0.0,0.0,0.0,41.266008,-120.490731,5.0,3.0,0.0,0.0,54.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6339.27
526,8178-EYZUO,,22.0,1.0,0.0,1.0,0.0,0.0,33.69887,-117.25071,3.0,3.0,1.0,2.0,34.0,3.0,1.0,1.0,1.0,2.0,52.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,4285.06
527,7511-YMXVQ,0.0,76.0,0.0,1.0,,0.0,0.0,,,,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,45.8
528,7670-ZBPOQ,1.0,,0.0,0.0,0.0,0.0,0.0,39.467828,-120.841386,4.0,3.0,0.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,68.46
529,4919-IKATY,,,,,,,,36.19204239161876,-119.730885,4.0,3.0,1.0,2.0,7.0,0.0,1.0,1.0,1.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,532.92
530,7176-WIONM,,,0.0,0.0,0.0,0.0,0.0,,,2.0,3.0,0.0,1.0,32.0,5.0,1.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,132.01
531,5002-GCQFH,1.0,72.0,0.0,1.0,1.0,0.0,0.0,40.726949,-124.217378,3.0,3.0,1.0,7.0,27.0,0.0,1.0,1.0,1.0,2.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3330.07
532,4104-PVRPS,0.0,72.0,0.0,1.0,0.0,0.0,0.0,35.930782,-121.189757,3.0,,,,,,,,,,,,,,,,,,,,,,,
533,6890-PFRQX,,,,,,,,38.735789,-119.85798,4.0,3.0,1.0,8.0,49.0,2.0,1.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,70.0,6539.349999999999
534,6319-IEJWJ,1.0,31.0,0.0,0.0,0.0,0.0,0.0,38.731771,-123.064272,3.0,3.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2181.55
535,0224-HJAPT,0.0,22.0,1.0,0.0,,0.0,0.0,38.550722,-121.457314,1.0,3.0,1.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,519.87
536,1899-VXWXM,1.0,54.0,0.0,,,0.0,0.0,38.574856,-121.46504,4.0,3.0,0.0,0.0,52.0,0.0,1.0,1.0,1.0,2.0,30.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,60.0,6869.15
537,4273-MBHYA,0.0,74.0,0.0,1.0,0.0,0.0,0.0,38.99003,-121.114408,1.0,3.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,2.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,3795.58
538,6537-OTKMY,0.0,63.0,0.0,0.0,,0.0,0.0,32.72523,-117.171346,4.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,,4575.42
539,6479-VDGRK,1.0,27.0,1.0,0.0,1.0,,,33.988543,-118.334081,3.0,,,,,,,,,,,,,,,,,,,,,,,
540,1550-LOAHA,,,,,,,,33.887676,-118.127289,3.0,3.0,0.0,0.0,67.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5442.959999999999
541,5996-EBTKM,0.0,,0.0,1.0,0.0,0.0,0.0,33.936827,-118.359824,3.0,3.0,1.0,0.0,14.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1587.23
542,8191-XWSZG,1.0,34.0,,0.0,0.0,0.0,0.0,37.750778,-121.13238,3.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1347.4299999999998
543,3401-URHDA,1.0,33.0,,0.0,0.0,,,,,,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.08
544,2382-BCKQJ,,,,,,,,,,2.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,2.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,914.32
545,8739-WWKDU,,60.0,0.0,0.0,0.0,1.0,3.0,35.666886,-119.186717,4.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2577.95
546,5542-DHSXL,0.0,55.0,0.0,0.0,1.0,0.0,0.0,33.868316,-117.929029,3.0,3.0,1.0,5.0,67.0,0.0,0.0,0.0,1.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2545.7
547,2545-LXYVJ,,55.0,0.0,0.0,,,0.0,34.408161,-118.865111,3.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,186.3
548,9220-CXRSC,1.0,22.0,,0.0,0.0,0.0,0.0,38.912881,-121.082766,4.0,3.0,1.0,7.0,71.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8514.029999999999
