,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue
472,1.0,21.0,1.0,0.0,1.0,1.0,1.0,37.971751,-119.7549407277953,3.0,3.0,0.0,0.0,64.0,0.0,1.0,1.0,1.0,2.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
473,0.0,21.0,0.0,0.0,0.0,0.0,0.0,38.470423,-121.114897,5.0,3.0,0.0,0.0,32.0,4.0,1.0,0.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2135.59
474,0.0,77.0,0.0,1.0,0.0,0.0,0.0,38.470423,-121.114897,3.0,3.0,0.0,0.0,56.0,0.0,1.0,1.0,1.0,2.0,28.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7508.66
475,1.0,42.0,0.0,0.0,1.0,0.0,0.0,32.741499,-117.127409,3.0,3.0,1.0,1.0,43.0,0.0,1.0,1.0,1.0,1.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4023.24
476,1.0,42.0,0.0,0.0,1.0,0.0,0.0,36.878364,-121.629781,3.0,3.0,1.0,0.0,59.0,0.0,1.0,1.0,0.0,2.0,20.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8416.93
477,0.0,54.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.7549407277953,3.0,3.0,0.0,0.0,32.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
478,0.0,19.0,1.0,0.0,1.0,1.0,3.0,37.633361,-121.862395,4.0,3.0,1.0,0.0,36.0,0.0,0.0,1.0,1.0,3.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1547.35
479,1.0,25.0,1.0,0.0,1.0,1.0,1.0,36.587497,-121.944815,5.0,3.0,1.0,8.0,66.0,1.0,1.0,1.0,1.0,0.0,59.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,7545.61
480,1.0,25.0,1.0,0.0,1.0,1.0,1.0,34.567058,-117.362329,5.0,3.0,0.0,0.0,35.0,3.0,1.0,1.0,1.0,2.0,25.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4885.45
481,1.0,55.0,0.0,0.0,0.0,0.0,0.0,34.245289,-119.7549407277953,3.0,3.0,0.0,0.0,40.0,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,130.0,1512.9
482,1.0,23.0,0.0,0.0,1.0,0.0,0.0,33.923573,-119.7549407277953,3.0,3.0,1.0,8.0,37.0,3.0,1.0,1.0,1.0,2.0,58.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,130.0,3946.76
483,1.0,56.0,0.0,0.0,1.0,1.0,0.0,34.084747,-117.886844,4.0,3.0,1.0,1.0,58.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,130.0,3220.9
484,1.0,49.0,0.0,0.0,1.0,1.0,2.0,40.524535,-122.647172,3.0,3.0,1.0,5.0,12.0,4.0,1.0,0.0,1.0,3.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,835.89
485,1.0,45.0,0.0,0.0,0.0,0.0,0.0,36.205465,-119.085807,3.0,3.0,0.0,0.0,45.0,0.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
486,0.0,45.0,1.0,0.0,0.0,0.0,0.0,39.176595,-121.291692,4.0,3.0,0.0,0.0,45.0,0.0,1.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
487,1.0,45.0,1.0,0.0,0.0,1.0,1.0,39.176595,-121.291692,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,100.94
488,0.0,45.0,1.0,1.0,0.0,0.0,0.0,32.607964,-117.059459,3.0,3.0,0.0,5.0,6.0,5.0,1.0,0.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3044.441077322455
489,0.0,38.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-117.299644,3.0,3.0,0.0,0.0,51.0,0.0,0.0,1.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4528.97
490,1.0,38.0,1.0,0.0,0.0,0.0,0.0,39.197215,-120.83679,2.0,3.0,0.0,0.0,4.0,5.0,1.0,0.0,1.0,2.0,85.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,467.71
491,0.0,42.0,0.0,0.0,0.0,0.0,0.0,34.167465,-118.165327,5.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455
492,0.0,24.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-116.593605,4.0,3.0,1.0,8.0,72.0,1.0,1.0,1.0,0.0,2.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
493,1.0,60.0,0.0,0.0,1.0,0.0,0.0,38.636102,-120.522149,2.0,3.0,1.0,8.0,72.0,1.0,1.0,1.0,0.0,2.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
494,1.0,50.0,0.0,0.0,1.0,0.0,0.0,39.449794,-121.936372,3.0,3.0,1.0,2.0,51.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4477.95
495,1.0,50.0,0.0,0.0,1.0,0.0,2.0,36.19204239161876,-118.854708,3.0,3.0,1.0,2.0,51.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4477.95
496,0.0,21.0,1.0,0.0,0.0,0.0,0.0,33.362575,-117.299644,3.0,3.0,0.0,0.0,57.0,0.0,1.0,0.0,1.0,3.0,48.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,5954.38
497,1.0,73.0,0.0,1.0,0.0,0.0,0.0,34.178483,-118.431791,1.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,330.7
498,1.0,73.0,1.0,0.0,0.0,0.0,0.0,32.957195,-117.202542,1.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
499,0.0,21.0,1.0,0.0,1.0,1.0,3.0,37.556634,-122.317723,1.0,3.0,0.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2447.61
500,0.0,76.0,0.0,0.0,1.0,0.0,0.0,34.167926,-119.7549407277953,3.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3252.13
501,0.0,76.0,0.0,0.0,1.0,0.0,0.0,32.85723,-117.209774,2.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3252.13
502,0.0,62.0,0.0,0.0,1.0,1.0,0.0,32.85723,-117.209774,4.0,3.0,1.0,1.0,8.0,5.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,546.08
503,1.0,57.0,0.0,0.0,1.0,1.0,1.0,34.296574,-118.244839,4.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1230.19
504,0.0,22.0,1.0,0.0,0.0,0.0,0.0,34.061918,-118.277939,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,116.48
505,1.0,47.0,0.0,0.0,1.0,0.0,0.0,34.274846,-116.937581,3.0,3.0,1.0,8.0,72.0,0.0,1.0,0.0,1.0,2.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,9573.55
506,0.0,59.0,0.0,0.0,1.0,1.0,1.0,36.19204239161876,-116.986079,5.0,3.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,875.8
507,0.0,59.0,0.0,0.0,1.0,1.0,1.0,38.602723,-121.279913,4.0,3.0,1.0,3.0,55.0,0.0,1.0,0.0,1.0,2.0,53.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4978.2
508,1.0,59.0,0.0,0.0,0.0,0.0,0.0,34.136306,-118.26036,3.0,3.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,2.0,21.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,10094.0
509,1.0,45.0,0.0,0.0,1.0,1.0,2.0,36.19204239161876,-123.668201,3.0,3.0,1.0,2.0,62.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1413.29
510,1.0,21.0,1.0,0.0,1.0,1.0,1.0,36.19204239161876,-118.69759,3.0,3.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,838.1
511,0.0,61.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-118.69759,3.0,3.0,1.0,4.0,35.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,2861.6000000000004
512,0.0,53.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-118.69759,5.0,3.0,1.0,4.0,35.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,2861.6000000000004
513,0.0,45.0,0.0,0.0,0.0,1.0,3.0,34.255203,-117.175654,4.0,3.0,0.0,0.0,18.0,4.0,1.0,1.0,1.0,1.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1930.8
514,0.0,58.0,0.0,0.0,1.0,1.0,1.0,34.115192,-118.61017,3.0,3.0,1.0,2.0,56.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3839.26
515,1.0,42.0,0.0,0.0,1.0,1.0,1.0,34.647959,-117.296957,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,107.04
516,1.0,75.0,0.0,1.0,0.0,0.0,1.0,35.186644,-120.728305,4.0,3.0,0.0,0.0,18.0,4.0,1.0,1.0,1.0,2.0,25.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1778.46
517,1.0,33.0,0.0,0.0,1.0,0.0,0.0,36.793601,-119.761131,2.0,3.0,0.0,0.0,32.0,5.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,541.85
518,1.0,21.0,1.0,0.0,1.0,1.0,1.0,36.793601,-119.761131,3.0,3.0,1.0,1.0,45.0,0.0,1.0,0.0,1.0,3.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3044.441077322455
519,1.0,48.0,0.0,0.0,1.0,0.0,0.0,34.146635,-118.139225,3.0,3.0,1.0,6.0,14.0,4.0,1.0,0.0,1.0,3.0,25.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1254.13
520,1.0,75.0,0.0,1.0,1.0,0.0,0.0,34.146635,-118.139225,5.0,3.0,1.0,4.0,6.0,0.0,1.0,1.0,1.0,2.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,30.0,588.32
521,1.0,45.0,0.0,0.0,0.0,0.0,0.0,38.52576,-123.013347,2.0,3.0,0.0,0.0,9.0,0.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1002.08
522,1.0,45.0,0.0,0.0,1.0,1.0,3.0,36.19204239161876,-118.01462,4.0,3.0,1.0,10.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,122.92
523,0.0,45.0,0.0,0.0,1.0,1.0,0.0,39.342587,-121.249833,4.0,3.0,0.0,10.0,32.0,4.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3044.441077322455
524,0.0,63.0,0.0,0.0,1.0,1.0,3.0,37.654436,-122.426468,4.0,3.0,0.0,10.0,32.0,4.0,1.0,1.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3044.441077322455
525,0.0,68.0,0.0,1.0,0.0,0.0,0.0,41.266008,-120.490731,5.0,3.0,0.0,0.0,54.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6339.27
526,0.0,22.0,1.0,0.0,1.0,0.0,0.0,33.69887,-117.25071,3.0,3.0,1.0,2.0,34.0,3.0,1.0,1.0,1.0,2.0,52.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0,4285.06
527,0.0,76.0,0.0,1.0,1.0,0.0,0.0,33.69887,-117.25071,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,45.8
528,1.0,76.0,0.0,0.0,0.0,0.0,0.0,39.467828,-120.841386,4.0,3.0,0.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,68.46
529,1.0,76.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.730885,4.0,3.0,1.0,2.0,7.0,0.0,1.0,1.0,1.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,532.92
530,1.0,76.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-119.730885,2.0,3.0,0.0,1.0,32.0,5.0,1.0,0.0,1.0,3.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,132.01
531,1.0,72.0,0.0,1.0,1.0,0.0,0.0,40.726949,-124.217378,3.0,3.0,1.0,7.0,27.0,0.0,1.0,1.0,1.0,2.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3330.07
532,0.0,72.0,0.0,1.0,0.0,0.0,0.0,35.930782,-121.189757,3.0,3.0,1.0,7.0,27.0,0.0,1.0,1.0,1.0,2.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3330.07
533,0.0,72.0,0.0,1.0,0.0,0.0,0.0,38.735789,-119.85798,4.0,3.0,1.0,8.0,49.0,2.0,1.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,70.0,6539.349999999999
534,1.0,31.0,0.0,0.0,0.0,0.0,0.0,38.731771,-123.064272,3.0,3.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2181.55
535,0.0,22.0,1.0,0.0,0.0,0.0,0.0,38.550722,-121.457314,1.0,3.0,1.0,0.0,4.0,5.0,1.0,0.0,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,519.87
536,1.0,54.0,0.0,0.0,0.0,0.0,0.0,38.574856,-121.46504,4.0,3.0,0.0,0.0,52.0,0.0,1.0,1.0,1.0,2.0,30.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,60.0,6869.15
537,0.0,74.0,0.0,1.0,0.0,0.0,0.0,38.99003,-121.114408,1.0,3.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,2.0,26.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,3795.58
538,0.0,63.0,0.0,0.0,0.0,0.0,0.0,32.72523,-117.171346,4.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,60.0,4575.42
539,1.0,27.0,1.0,0.0,1.0,0.0,0.0,33.988543,-118.334081,3.0,3.0,0.0,0.0,38.0,0.0,1.0,0.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,60.0,4575.42
540,1.0,27.0,1.0,0.0,1.0,0.0,0.0,33.887676,-118.127289,3.0,3.0,0.0,0.0,67.0,1.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5442.959999999999
541,0.0,27.0,0.0,1.0,0.0,0.0,0.0,33.936827,-118.359824,3.0,3.0,1.0,0.0,14.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1587.23
542,1.0,34.0,0.0,0.0,0.0,0.0,0.0,37.750778,-121.13238,3.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1347.4299999999998
543,1.0,33.0,0.0,0.0,0.0,0.0,0.0,37.750778,-121.13238,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.08
544,1.0,33.0,0.0,0.0,0.0,0.0,0.0,37.750778,-121.13238,2.0,3.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,2.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,914.32
545,1.0,60.0,0.0,0.0,0.0,1.0,3.0,35.666886,-119.186717,4.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2577.95
546,0.0,55.0,0.0,0.0,1.0,0.0,0.0,33.868316,-117.929029,3.0,3.0,1.0,5.0,67.0,0.0,0.0,0.0,1.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2545.7
547,0.0,55.0,0.0,0.0,1.0,0.0,0.0,34.408161,-118.865111,3.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,186.3
548,1.0,22.0,0.0,0.0,0.0,0.0,0.0,38.912881,-121.082766,4.0,3.0,1.0,7.0,71.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8514.029999999999
549,1.0,48.0,0.0,0.0,1.0,1.0,0.0,33.830099,-118.182239,3.0,3.0,1.0,9.0,36.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2183.3900000000003
550,1.0,35.0,0.0,0.0,1.0,0.0,0.0,33.917145,-118.401554,3.0,3.0,1.0,8.0,72.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,8557.42
551,1.0,35.0,0.0,0.0,1.0,0.0,0.0,32.68674,-117.186612,5.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.52
552,0.0,35.0,0.0,0.0,1.0,1.0,2.0,37.721052,-122.413573,3.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,2.0,18.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1479.17
553,1.0,34.0,0.0,0.0,0.0,0.0,0.0,32.85723,-117.209774,2.0,3.0,0.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455
554,0.0,64.0,0.0,0.0,0.0,0.0,0.0,37.160194,-119.7549407277953,5.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1226.82
555,0.0,38.0,0.0,0.0,0.0,1.0,2.0,37.160194,-119.7549407277953,3.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1226.82
556,0.0,48.0,0.0,0.0,1.0,1.0,4.0,33.162624,-117.170863,3.0,3.0,1.0,1.0,54.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3356.57
557,0.0,48.0,0.0,0.0,1.0,1.0,4.0,33.162624,-117.170863,3.0,3.0,1.0,10.0,70.0,1.0,1.0,0.0,1.0,1.0,46.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,7285.75
558,1.0,46.0,0.0,0.0,1.0,1.0,0.0,37.648647,-119.231447,3.0,3.0,1.0,3.0,63.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,8019.429999999999
559,1.0,46.0,0.0,0.0,1.0,1.0,0.0,39.381174,-121.21191,1.0,3.0,1.0,3.0,63.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,8019.429999999999
560,1.0,43.0,0.0,0.0,1.0,1.0,2.0,39.381174,-121.21191,1.0,3.0,0.0,0.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,504.25
561,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.746699,-122.442833,1.0,3.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1002.22
562,0.0,37.0,0.0,0.0,0.0,1.0,0.0,37.746699,-122.442833,5.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,291.39
563,0.0,37.0,0.0,0.0,0.0,1.0,0.0,36.19204239161876,-124.044354,5.0,3.0,0.0,0.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4600.72
564,0.0,37.0,0.0,0.0,0.0,1.0,0.0,34.279221,-119.221437,5.0,3.0,0.0,0.0,32.0,5.0,1.0,0.0,1.0,2.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,689.01
565,0.0,35.0,0.0,0.0,0.0,0.0,0.0,37.902968,-119.667544,3.0,3.0,0.0,0.0,32.0,5.0,1.0,0.0,1.0,2.0,26.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,689.01
566,1.0,25.0,1.0,0.0,0.0,0.0,0.0,41.769709,-121.92063,3.0,3.0,0.0,0.0,44.0,0.0,1.0,0.0,1.0,0.0,41.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6197.32
567,0.0,33.0,0.0,0.0,0.0,0.0,0.0,39.288127,-122.415841,3.0,3.0,1.0,6.0,32.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,6170.0
568,0.0,69.0,0.0,1.0,1.0,0.0,0.0,34.050198,-118.210946,4.0,3.0,1.0,3.0,71.0,0.0,1.0,1.0,1.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,10105.37
569,1.0,27.0,0.0,0.0,1.0,0.0,0.0,38.107441,-120.230625,5.0,3.0,1.0,1.0,32.0,0.0,0.0,0.0,1.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,836.35
570,1.0,49.0,0.0,0.0,1.0,1.0,1.0,38.107441,-120.230625,2.0,3.0,1.0,1.0,6.0,5.0,1.0,0.0,1.0,1.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,335.41
