,Customer ID,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Total Extra Data Charges,Total Revenue,Churn Category
1721,8580-QVLOC,0.0,31.0,0.0,0.0,0.0,0.0,0.0,36.600193,-119.7549407277953,3.0,3.0,1.0,0.0,27.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3453.34,0.0
1722,1092-GANHU,1.0,46.0,0.0,1.0,0.0,0.0,0.0,36.768774,-119.7549407277953,4.0,3.0,0.0,0.0,14.0,4.0,0.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1026.27,0.0
1723,4065-JJAVA,0.0,35.0,0.0,0.0,1.0,0.0,0.0,34.133809,-117.523724,4.0,3.0,1.0,1.0,48.0,2.0,1.0,1.0,1.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,5231.81,0.0
1724,2858-MOFSQ,0.0,58.0,0.0,0.0,0.0,0.0,0.0,34.133809,-117.523724,3.0,3.0,0.0,0.0,13.0,4.0,0.0,0.0,1.0,3.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,100.0,550.4,0.0
1725,0203-HHYIJ,0.0,58.0,0.0,0.0,0.0,0.0,0.0,38.027218,-122.23463,4.0,3.0,0.0,0.0,12.0,4.0,1.0,0.0,1.0,2.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3044.441077322455,0.0
1726,4210-QFJMF,1.0,38.0,0.0,1.0,1.0,1.0,1.0,33.362575,-117.299644,4.0,3.0,1.0,2.0,70.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3647.26,0.0
1727,8930-XOTDP,0.0,33.0,0.0,0.0,1.0,1.0,1.0,40.740138,-122.587476,4.0,3.0,1.0,2.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1125.96,0.0
1728,7643-RCHXS,0.0,62.0,0.0,0.0,0.0,0.0,0.0,38.513484,-120.704613,3.0,3.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1503.9900000000002,0.0
1729,2612-RANWT,0.0,62.0,0.0,0.0,0.0,0.0,0.0,40.186772,-122.388361,3.0,3.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,436.81,0.0
1730,8035-PWSEV,1.0,44.0,0.0,1.0,0.0,0.0,1.0,37.352911,-122.093002,4.0,3.0,0.0,0.0,62.0,2.0,1.0,1.0,1.0,2.0,19.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,7686.04,0.0
1731,3863-IUBJR,0.0,62.0,0.0,0.0,0.0,0.0,0.0,37.352911,-122.093002,3.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,3.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2104.55,0.0
1732,3450-WXOAT,0.0,62.0,0.0,0.0,0.0,0.0,0.0,36.19204239161876,-120.322219,3.0,3.0,1.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3044.441077322455,0.0
1733,4521-YEEHE,1.0,54.0,0.0,1.0,1.0,1.0,2.0,40.267158,-123.805913,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,48.18,0.0
1734,7614-QVWQL,0.0,46.0,0.0,0.0,0.0,0.0,0.0,41.816595,-122.948287,3.0,3.0,0.0,1.0,12.0,0.0,1.0,1.0,1.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,120.0,1311.7099999999998,4.0
1735,9058-CBREO,1.0,22.0,1.0,1.0,1.0,0.0,0.0,39.281194,-122.226568,3.0,3.0,1.0,2.0,32.0,0.0,1.0,1.0,1.0,1.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,120.0,3044.441077322455,0.0
1736,0164-XAIRP,0.0,46.0,0.0,0.0,1.0,1.0,1.0,37.070177,-122.010077,3.0,3.0,1.0,7.0,69.0,0.0,1.0,1.0,1.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,8574.08,0.0
1737,8779-YIQQA,0.0,46.0,0.0,0.0,0.0,0.0,0.0,33.949255,-118.246978,3.0,3.0,0.0,0.0,34.0,0.0,1.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2470.56,0.0
1738,9959-WOFKT,1.0,46.0,0.0,1.0,0.0,0.0,0.0,33.833686,-117.513063,3.0,3.0,0.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,385.15,0.0
1739,8066-POXGX,1.0,46.0,0.0,1.0,0.0,0.0,0.0,34.178483,-118.431791,4.0,3.0,1.0,6.0,43.0,0.0,1.0,1.0,1.0,3.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,4480.94,0.0
1740,6394-MFYNG,0.0,52.0,0.0,0.0,1.0,0.0,0.0,33.782955,-118.026456,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,128.33,0.0
1741,9752-ZNQUT,1.0,60.0,0.0,1.0,0.0,0.0,0.0,40.737431,-124.108897,1.0,3.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,744.1700000000001,1.0
1742,8917-FAEMR,1.0,34.0,0.0,1.0,1.0,1.0,0.0,40.737431,-124.108897,4.0,3.0,1.0,2.0,25.0,0.0,1.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2643.6,1.0
1743,8670-ERCJH,1.0,46.0,0.0,1.0,1.0,1.0,2.0,33.929704,-118.01208,3.0,3.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,348.3,1.0
1744,4877-EVATK,1.0,51.0,0.0,1.0,0.0,0.0,0.0,34.136306,-118.26036,4.0,3.0,0.0,0.0,47.0,2.0,1.0,1.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6424.26,0.0
1745,5204-HMGYF,1.0,66.0,0.0,1.0,1.0,0.0,0.0,33.719221,-118.073596,3.0,3.0,1.0,7.0,71.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3937.32,0.0
1746,2474-LCNUE,1.0,28.0,1.0,1.0,1.0,1.0,3.0,32.726627,-116.994608,3.0,3.0,1.0,1.0,37.0,0.0,1.0,0.0,1.0,1.0,76.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3522.89,0.0
1747,0168-XZKBB,1.0,28.0,1.0,1.0,1.0,1.0,3.0,33.868316,-117.929029,3.0,3.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,111.1,0.0
1748,2576-HXMPA,0.0,76.0,0.0,0.0,1.0,1.0,3.0,35.55647,-119.7549407277953,3.0,3.0,1.0,2.0,28.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1096.6,0.0
1749,1099-BTKWT,0.0,76.0,0.0,0.0,1.0,1.0,3.0,38.035707,-119.7549407277953,5.0,3.0,1.0,2.0,28.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1096.6,0.0
1750,8637-XJIVR,0.0,58.0,0.0,0.0,0.0,0.0,0.0,34.074087,-117.605618,1.0,3.0,0.0,0.0,6.0,5.0,1.0,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,860.8199999999999,1.0
1751,3714-XPXBW,1.0,29.0,1.0,1.0,0.0,0.0,0.0,36.19204239161876,-122.810044,3.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,241.82,0.0
1752,2257-BOVXD,1.0,42.0,0.0,1.0,0.0,0.0,0.0,38.035707,-122.196821,1.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,3.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3044.441077322455,4.0
1753,8393-DLHGA,0.0,46.0,0.0,0.0,1.0,0.0,0.0,38.035707,-122.196821,1.0,3.0,1.0,5.0,27.0,0.0,1.0,0.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2960.12,0.0
1754,6127-ISGTU,1.0,23.0,1.0,1.0,1.0,0.0,0.0,38.035707,-122.196821,2.0,3.0,1.0,1.0,32.0,2.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2452.7,0.0
1755,9702-AIUJO,1.0,44.0,0.0,1.0,0.0,1.0,1.0,36.125529,-120.864443,5.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,222.86,0.0
1756,4615-PIVVU,1.0,79.0,0.0,1.0,1.0,0.0,0.0,36.125529,-120.864443,1.0,3.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,539.69,0.0
1757,7508-MYBOG,1.0,37.0,0.0,1.0,0.0,0.0,0.0,39.681488,-121.83721,3.0,3.0,0.0,0.0,31.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3044.441077322455,2.0
1758,4074-SJFFA,1.0,66.0,0.0,1.0,0.0,0.0,0.0,39.681488,-121.83721,3.0,3.0,0.0,0.0,68.0,3.0,1.0,1.0,1.0,2.0,28.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7840.76,0.0
1759,8706-HRADD,1.0,49.0,0.0,1.0,1.0,0.0,0.0,37.421633,-122.009613,3.0,3.0,1.0,8.0,45.0,0.0,1.0,1.0,1.0,2.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4739.95,0.0
1760,2040-LDIWQ,1.0,61.0,0.0,1.0,1.0,0.0,0.0,37.421633,-122.009613,2.0,3.0,1.0,4.0,67.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7588.91,0.0
1761,0887-WBJVH,0.0,54.0,0.0,0.0,0.0,0.0,0.0,34.361387,-117.337509,3.0,3.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,2.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1734.65,0.0
1762,9555-SAHUZ,1.0,29.0,1.0,1.0,1.0,0.0,0.0,34.361387,-117.337509,4.0,3.0,1.0,9.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,198.19,0.0
1763,9465-RWMXL,1.0,56.0,0.0,1.0,1.0,1.0,2.0,41.017282,-121.468945,4.0,3.0,1.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,413.5,0.0
1764,6518-LGAOV,1.0,68.0,0.0,1.0,1.0,0.0,0.0,39.531028,-121.24807,3.0,3.0,1.0,1.0,47.0,0.0,1.0,1.0,1.0,2.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,0.0
1765,2546-KZAAT,1.0,46.0,0.0,1.0,1.0,1.0,2.0,34.712708,-117.889656,3.0,3.0,1.0,4.0,7.0,2.0,0.0,0.0,1.0,1.0,28.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,305.55,0.0
1766,5448-VWNAM,1.0,22.0,1.0,1.0,1.0,0.0,0.0,34.17051,-118.289463,4.0,3.0,1.0,5.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2427.4700000000003,0.0
1767,4936-YPJNK,0.0,28.0,1.0,0.0,0.0,0.0,0.0,33.806708,-117.02007,5.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,82.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,141.9,0.0
1768,3173-NVMPX,0.0,46.0,0.0,0.0,1.0,1.0,2.0,33.781086,-119.7549407277953,3.0,3.0,1.0,9.0,55.0,2.0,1.0,0.0,1.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,0.0
1769,9348-YVOMK,1.0,60.0,0.0,1.0,0.0,0.0,0.0,36.654614,-119.7549407277953,3.0,3.0,1.0,9.0,55.0,2.0,1.0,0.0,1.0,2.0,14.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,0.0
1770,9888-ZCUMM,0.0,68.0,0.0,0.0,0.0,0.0,0.0,34.067932,-119.7549407277953,3.0,3.0,0.0,0.0,71.0,0.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3044.441077322455,0.0
1771,8148-NLEGT,0.0,37.0,0.0,0.0,1.0,0.0,0.0,37.311088,-119.7549407277953,4.0,3.0,1.0,1.0,64.0,0.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10368.31,0.0
1772,5600-KTXFM,1.0,42.0,0.0,1.0,1.0,1.0,3.0,36.414216,-121.360597,4.0,3.0,1.0,0.0,61.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3147.34,0.0
1773,2988-QRAJY,1.0,42.0,0.0,1.0,1.0,1.0,3.0,38.513484,-120.704613,5.0,3.0,1.0,4.0,26.0,3.0,1.0,0.0,1.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1405.92,0.0
1774,4061-UKJWL,1.0,34.0,0.0,1.0,1.0,0.0,0.0,38.513484,-120.704613,2.0,3.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,20.0,8950.8,1.0
1775,8718-PTMEZ,1.0,34.0,0.0,1.0,1.0,0.0,0.0,34.065875,-118.238728,3.0,3.0,0.0,0.0,26.0,3.0,1.0,1.0,1.0,2.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3505.37,0.0
1776,6298-QDFNH,0.0,66.0,0.0,0.0,0.0,0.0,0.0,41.750354,-120.403885,5.0,3.0,0.0,0.0,9.0,5.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1176.8,0.0
1777,6116-RFVHN,1.0,26.0,1.0,1.0,1.0,0.0,0.0,33.739412,-117.173334,3.0,3.0,0.0,0.0,9.0,5.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1176.8,0.0
1778,7157-SMCFK,0.0,64.0,0.0,0.0,1.0,0.0,0.0,33.778436,-118.118648,3.0,3.0,1.0,1.0,31.0,3.0,1.0,0.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3035.71,0.0
1779,3519-ZKXGG,0.0,41.0,0.0,0.0,0.0,0.0,0.0,37.80707,-122.297401,3.0,3.0,0.0,0.0,72.0,1.0,1.0,0.0,1.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,9816.2,0.0
1780,8945-MUQUF,0.0,40.0,0.0,0.0,1.0,0.0,0.0,36.220761,-120.980777,5.0,3.0,1.0,5.0,50.0,0.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4349.7,0.0
1781,8232-CTLKO,0.0,46.0,0.0,0.0,1.0,0.0,0.0,32.741499,-117.127409,4.0,3.0,1.0,5.0,50.0,0.0,1.0,1.0,1.0,1.0,28.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4349.7,0.0
1782,4124-MMETB,1.0,69.0,0.0,1.0,1.0,0.0,0.0,38.313447,-121.123886,3.0,3.0,1.0,1.0,50.0,0.0,1.0,0.0,1.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3674.85,5.0
1783,7580-UGXNC,0.0,67.0,0.0,0.0,0.0,0.0,0.0,38.550722,-121.457314,3.0,3.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3044.441077322455,0.0
1784,1785-BPHTP,1.0,69.0,0.0,1.0,0.0,0.0,0.0,34.057496,-118.413959,3.0,3.0,0.0,0.0,30.0,0.0,1.0,1.0,1.0,1.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2670.42,0.0
1785,9378-FXTIZ,1.0,46.0,0.0,1.0,1.0,0.0,0.0,34.156629,-119.117218,3.0,3.0,1.0,4.0,37.0,0.0,1.0,1.0,1.0,1.0,23.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4212.6900000000005,0.0
1786,5813-UECBU,0.0,35.0,0.0,0.0,1.0,0.0,0.0,37.3511,-122.037311,4.0,3.0,0.0,1.0,56.0,2.0,1.0,0.0,1.0,2.0,13.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7978.25,0.0
1787,2141-RRYGO,0.0,53.0,0.0,0.0,0.0,0.0,0.0,39.031876,-120.811141,3.0,3.0,0.0,0.0,32.0,0.0,1.0,0.0,1.0,2.0,20.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3301.73,0.0
1788,1360-RCYRT,0.0,45.0,0.0,0.0,1.0,0.0,0.0,32.827238,-117.089287,4.0,3.0,1.0,9.0,56.0,0.0,1.0,1.0,1.0,2.0,19.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6758.08,0.0
1789,1302-UHBDD,0.0,45.0,0.0,0.0,1.0,0.0,0.0,33.86532,-118.396336,3.0,3.0,0.0,0.0,20.0,4.0,1.0,0.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3044.441077322455,0.0
1790,1169-SAOCL,1.0,27.0,1.0,1.0,1.0,1.0,2.0,32.76501,-119.7549407277953,3.0,3.0,1.0,7.0,49.0,0.0,1.0,1.0,1.0,2.0,59.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6254.94,0.0
1791,7495-OOKFY,1.0,37.0,0.0,1.0,1.0,1.0,2.0,34.102119,-117.815532,4.0,3.0,1.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79,0.0
1792,5839-SUYVZ,0.0,80.0,0.0,0.0,0.0,0.0,0.0,34.037037,-119.7549407277953,3.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,4.0
1793,6188-UXBBR,0.0,46.0,0.0,0.0,1.0,0.0,0.0,32.886925,-119.7549407277953,2.0,3.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,3.0,30.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3044.441077322455,1.0
1794,2200-DSAAL,1.0,60.0,0.0,1.0,1.0,0.0,0.0,33.828779,-117.848299,2.0,3.0,1.0,1.0,67.0,2.0,1.0,1.0,1.0,2.0,30.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,8985.11,0.0
1795,4678-DVQEO,1.0,46.0,0.0,1.0,1.0,0.0,3.0,38.848082,-123.50608,5.0,3.0,1.0,0.0,51.0,0.0,1.0,1.0,1.0,2.0,51.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4744.57,0.0
1796,6005-OBZPH,1.0,29.0,1.0,1.0,0.0,1.0,1.0,34.236683,-118.517588,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.32,0.0
1797,9795-SHUHB,1.0,68.0,0.0,1.0,1.0,0.0,0.0,32.605012,-116.97595,5.0,3.0,1.0,10.0,71.0,0.0,1.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,140.0,3044.441077322455,0.0
1798,9356-AXGMP,1.0,71.0,0.0,1.0,1.0,0.0,0.0,33.940884,-118.128628,4.0,3.0,1.0,9.0,64.0,0.0,1.0,1.0,1.0,2.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,8144.12,0.0
1799,1245-HARPS,1.0,30.0,0.0,1.0,0.0,0.0,0.0,40.587919,-122.464732,1.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,98.35,2.0
1800,0078-XZMHT,1.0,34.0,0.0,1.0,0.0,0.0,0.0,36.19204239161876,-118.493231,5.0,3.0,0.0,0.0,38.0,3.0,1.0,1.0,0.0,2.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3755.7,0.0
1801,8853-TZDGH,1.0,66.0,0.0,1.0,1.0,0.0,0.0,36.478239,-119.52137,4.0,3.0,0.0,0.0,38.0,3.0,1.0,1.0,0.0,2.0,21.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3755.7,0.0
1802,9620-QJREV,1.0,20.0,1.0,1.0,0.0,0.0,0.0,36.478239,-119.52137,4.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,73.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,425.1,0.0
1803,3113-IWHLC,0.0,23.0,1.0,0.0,0.0,1.0,2.0,38.384648,-121.578701,3.0,3.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,73.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,425.1,2.0
1804,3324-OIRTO,0.0,41.0,0.0,0.0,1.0,1.0,3.0,36.19204239161876,-115.955541,5.0,3.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,165.75,0.0
1805,3570-YUEKJ,0.0,64.0,0.0,0.0,0.0,0.0,0.0,34.001617,-118.222274,5.0,3.0,1.0,0.0,69.0,0.0,1.0,1.0,1.0,3.0,20.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,40.0,7045.820000000001,0.0
1806,7581-EBBOU,1.0,27.0,1.0,1.0,1.0,0.0,0.0,34.093781,-119.7549407277953,4.0,3.0,1.0,2.0,57.0,0.0,0.0,0.0,1.0,1.0,69.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,150.0,3415.95,0.0
1807,7750-EYXWZ,0.0,80.0,0.0,0.0,1.0,0.0,0.0,36.19204239161876,-117.201666,1.0,3.0,1.0,2.0,32.0,0.0,1.0,0.0,1.0,3.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,150.0,2118.89,3.0
1808,5360-LJCNJ,0.0,70.0,0.0,0.0,1.0,0.0,0.0,34.049172,-118.115022,3.0,3.0,0.0,1.0,72.0,0.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,8112.08,0.0
1809,7011-CVEUC,1.0,26.0,1.0,1.0,1.0,0.0,0.0,38.681651,-122.130569,3.0,3.0,1.0,5.0,42.0,0.0,0.0,0.0,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1097.15,0.0
1810,7517-LDMPS,0.0,58.0,0.0,0.0,0.0,0.0,0.0,37.676249,-122.132415,5.0,3.0,0.0,0.0,24.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1629.09,0.0
